h

=========== CANDue Logger Program Version 1.11 ==============
************ List of Available Commands ************

  C1  - CAN bus selector
         C0=CAN0
         C1=CAN1
         C2=CAN0 and CAN1
  L - toggles CAN data logging between ON and OFF
  D - toggles DISPLAY FRAMES off/on to print recieved and sent CAN data traffic
  FILE=logfile.csv    sets the microSD file name to log to
  SEND=050 FF 10 01 CA 02 BB 01 77         send standard ID CAN frame - hexadecimal format
  SENDL=18FF30CC FF 10 01 CA 02 BB 01 77   send extended ID CAN frame - hexadecimal format
  RATE=500   The frequency in milliseconds to send stored CAN message 
  KBPS=250   Change CAN bus data rate in kbps 
  MARK=Turned on Air Conditioner Here    - Copies string to log file as a marker
  P - prints current logfile to screen
  I - displays microSD card operating paramters
  MOSI:75 MISO:74 SCK:76  SS:10

**************************************************************
==============================================================

l
Setting data logger to OFF..chademo3.txt..
file=chademo4.txt
Opening new log file: chademo4.txt
l
Success...microSD file open...
Setting data logger to ON..chademo4.txt..
d
Debug= 1
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.270
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.316
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.316
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.316
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.362
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.362
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.362
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.407
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.407
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.452
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.452
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.452
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.452
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.492
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.492
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.492
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.492
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:44.534
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.541
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.541
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.541
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.574
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.574
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.574
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.574
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.614
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.614
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.614
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:44.657
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:44.657
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:44.663
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.695
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.695
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.704
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.704
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.704
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.749
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.749
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.749
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.795
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.795
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.842
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.842
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.842
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.842
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.882
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.882
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.882
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.882
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:44.925
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:44.980
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:44.980
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:44.980
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:44.980
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:45.021
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.030
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.030
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.059
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.059
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.059
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.059
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.099
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.099
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.099
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.099
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.140
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.140
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.140
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.140
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.179
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.179
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.179
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:45.204
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:45.204
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:45.225
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.242
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.242
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.242
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.265
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.265
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.265
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:45.312
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.319
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.319
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.319
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.319
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.354
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.354
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.354
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.395
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.395
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.395
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.395
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:45.436
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.438
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.438
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.438
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.476
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.476
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.476
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.476
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.516
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.516
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.516
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.557
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.557
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.557
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.602
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.602
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.602
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.648
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.648
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.648
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:45.671
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:45.671
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:45.697
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.766
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.766
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.766
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:45.815
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.817
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.817
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.817
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.817
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.825
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.825
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.825
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.866
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.866
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.912
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.912
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.912
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.912
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.951
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.951
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.951
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.951
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:45.990
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:45.990
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:45.990
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:45.990
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.030
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.030
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.030
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.030
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:46.073
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.079
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.079
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.079
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.079
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.112
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.112
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.112
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.154
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.154
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.154
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.154
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:46.195
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.198
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.198
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.198
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:46.212
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:46.212
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:46.243
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.250
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.250
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.250
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.250
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.272
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.272
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.272
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.272
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.312
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.312
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.312
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.312
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.348
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.348
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.348
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.348
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.388
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.388
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.388
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:46.436
Rcvd msgID: 0x102; 01; B1; 00; 00; 00; 08; 28; 00  00:03:46.485
Rcvd msgID: 0x100; 00; 00; 00; 00; BE; 00; 50; 00  00:03:46.485
Rcvd msgID: 0x101; 00; FF; 0A; 0A; 00; 00; 00; 00  00:03:46.485
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:46.485
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:46.578
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.678
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:46.728
Rcvd msgID: 0x404; 06; 49; FF; FF; 03; F5; 00; 00  00:03:46.781
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:46.781
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.823
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:46.873
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:46.973
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:47.023
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:47.123
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:47.173
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:47.273
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:47.319
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:47.371
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:47.371
Rcvd msgID: 0x108; 00; F9; 01; 7D; BE; 00; 00; 00  00:03:47.419
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:03:47.469
Rcvd msgID: 0x404; 06; 49; FF; FF; 03; F5; 00; 00  00:03:47.913
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:47.913
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:48.553
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:48.553
Rcvd msgID: 0x404; 06; 49; FF; FF; 03; F5; 00; 00  00:03:49.092
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:49.092
Rcvd msgID: 0x404; 06; 49; 00; 00; 03; F5; 00; 00  00:03:49.747
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:49.747
Rcvd msgID: 0x404; 06; 49; FF; FF; 03; F5; 00; 00  00:03:50.385
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:50.385
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:03:51.032
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:51.032
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:51.571
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:51.571
Rcvd msgID: 0x404; 06; 49; FF; FF; 03; F5; 00; 00  00:03:52.211
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:52.211
Rcvd msgID: 0x404; 06; 49; FF; FF; 03; F5; 00; 00  00:03:52.859
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:52.859
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:53.402
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:53.402
Rcvd msgID: 0x404; 06; 49; FF; FF; 03; F5; 00; 00  00:03:54.043
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:54.043
Rcvd msgID: 0x404; 06; 49; FF; FD; 03; F5; 00; 00  00:03:54.693
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:54.693
Rcvd msgID: 0x404; 06; 49; FF; FE; 03; F5; 00; 00  00:03:55.234
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:55.234
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:03:55.881
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:55.881
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:03:56.518
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:56.518
Rcvd msgID: 0x404; 06; 4A; 00; 00; 03; F5; 00; 00  00:03:57.061
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:57.061
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:03:57.707
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:57.707
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:03:58.352
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:58.352
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:03:58.894
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:58.894
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:03:59.544
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:03:59.544
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:04:00.181
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:00.181
Rcvd msgID: 0x404; 06; 4A; FF; FC; 03; F5; 00; 00  00:04:00.724
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:00.724
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:01.368
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:01.368
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:02.010
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:02.010
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:02.555
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:02.555
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:04:03.205
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:03.205
Rcvd msgID: 0x404; 06; 4A; 00; 00; 03; F5; 00; 00  00:04:03.840
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:03.840
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:04:04.495
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:04.495
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:04:05.037
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:05.037
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:05.677
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:05.677
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:06.329
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:06.329
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:04:06.871
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:06.871
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:04:07.520
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:07.520
Rcvd msgID: 0x404; 06; 4A; FF; FD; 03; F5; 00; 00  00:04:08.167
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:08.167
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:08.705
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:08.705
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:09.354
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:09.354
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:04:09.993
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:09.993
Rcvd msgID: 0x404; 06; 4A; 00; 00; 03; F5; 00; 00  00:04:10.536
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:10.536
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:11.179
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:11.179
Rcvd msgID: 0x404; 06; 4A; FF; FF; 03; F5; 00; 00  00:04:11.824
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:11.824
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:12.367
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:12.367
Rcvd msgID: 0x404; 06; 4A; FF; FE; 03; F5; 00; 00  00:04:13.015
Rcvd msgID: 0x505; 00; 00; 00; 9C; 00; 00; 00; 00  00:04:13.015
