Rcvd msgID: 0x109; 01; 01; 00; 00; 00; 30; FF; 00  00:02:03.294
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:03.394
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:02:03.440
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:03.540
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:02:03.590
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:03.690
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:02:03.740
Rcvd msgID: 0x404; 06; 5E; FF; FF; 02; 26; 00; 00  00:02:03.811
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:03.811
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:03.840
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 30; FF; 00  00:02:03.886
Rcvd msgID: 0x404; 06; 5E; FF; FF; 02; 26; 00; 00  00:02:04.407
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:04.407
Rcvd msgID: 0x404; 06; 5E; FF; FE; 02; 26; 00; 00  00:02:05.102
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:05.102
Rcvd msgID: 0x404; 06; 5D; FF; FE; 02; 26; 00; 00  00:02:05.692
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:05.692
Rcvd msgID: 0x404; 06; 5D; FF; FF; 02; 26; 00; 00  00:02:06.285
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:06.285
Rcvd msgID: 0x404; 06; 5D; FF; FE; 02; 26; 00; 00  00:02:06.977
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:06.977
Rcvd msgID: 0x404; 06; 5D; FF; FE; 02; 26; 00; 00  00:02:07.567
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:07.567
Rcvd msgID: 0x404; 06; 5D; FF; FE; 02; 26; 00; 00  00:02:08.167
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:08.167
Rcvd msgID: 0x404; 06; 5D; FF; FF; 02; 26; 00; 00  00:02:08.855
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:08.855
Rcvd msgID: 0x404; 06; 5D; FF; FE; 02; 26; 00; 00  00:02:09.443
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:09.443
Rcvd msgID: 0x404; 06; 5D; FF; FE; 02; 26; 00; 00  00:02:10.032
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:10.032
Rcvd msgID: 0x404; 06; 5D; FF; FE; 02; 26; 00; 00  00:02:10.722
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:10.722
Rcvd msgID: 0x404; 06; 5D; FF; FF; 02; 26; 00; 00  00:02:11.316
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:11.316
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:11.902
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:11.902
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:12.595
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:12.595
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:13.190
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:13.190
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:13.780
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:13.780
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:14.470
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:14.470
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:15.065
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:15.065
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:15.655
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:15.655
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:16.352
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:16.352
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:16.944
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:16.944
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:17.641
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:17.641
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:18.233
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:18.233
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:18.827
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:18.827
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:19.515
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:19.515
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:20.104
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:20.104
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:20.702
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:20.702
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:21.393
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:21.393
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:21.982
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:21.982
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:22.573
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:22.573
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:23.266
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:23.266
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:23.859
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:23.859
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:24.447
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:24.447
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:25.139
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:25.139
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:25.733
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:25.733
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.127
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.174
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.224
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.274
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:26.320
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:26.320
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.324
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.374
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.424
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.471
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.521
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.571
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.621
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.671
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:02:26.721
Rcvd msgID: 0x102; 02; B1; 00; 26; 00; 08; 08; 00  00:02:26.750
Rcvd msgID: 0x108; 00; F9; 01; 7D; 32; 00; 00; 00  00:02:26.752
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:26.752
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:26.794
Rcvd msgID: 0x102; 02; B1; 00; 23; 00; 08; 08; 00  00:02:26.836
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:26.836
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:26.840
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:26.845
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:26.895
Rcvd msgID: 0x102; 02; B1; 00; 20; 00; 08; 08; 00  00:02:26.932
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:26.932
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:26.984
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:27.084
Rcvd msgID: 0x102; 02; B1; 00; 1D; 00; 08; 08; 00  00:02:27.088
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.089
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:27.097
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.103
Rcvd msgID: 0x102; 02; B1; 00; 1A; 00; 08; 08; 00  00:02:27.123
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.123
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.127
Rcvd msgID: 0x109; 01; 01; 00; 00; 00; 24; FF; 00  00:02:27.165
Rcvd msgID: 0x102; 02; B1; 00; 17; 00; 08; 08; 00  00:02:27.220
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.221
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:27.224
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.229
Rcvd msgID: 0x109; 01; 48; 00; 00; 00; 24; FF; 00  00:02:27.267
Rcvd msgID: 0x102; 02; B1; 00; 14; 00; 08; 08; 00  00:02:27.322
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.322
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:27.326
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.330
Rcvd msgID: 0x109; 01; C9; 01; 01; 00; 24; FF; 00  00:02:27.367
Rcvd msgID: 0x102; 02; B1; 00; 11; 00; 08; 08; 00  00:02:27.412
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.413
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:27.416
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.416
Rcvd msgID: 0x109; 01; 83; 01; 00; 00; 24; FF; 00  00:02:27.467
Rcvd msgID: 0x102; 02; B1; 00; 0E; 00; 08; 08; 00  00:02:27.508
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.508
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:27.511
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.516
Rcvd msgID: 0x109; 01; 22; 01; 00; 00; 24; FF; 00  00:02:27.566
Rcvd msgID: 0x102; 02; B1; 00; 0B; 00; 08; 08; 00  00:02:27.602
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.602
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.608
Rcvd msgID: 0x109; 01; DC; 00; 00; 00; 24; FF; 00  00:02:27.659
Rcvd msgID: 0x102; 02; B1; 00; 08; 00; 08; 08; 00  00:02:27.704
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.704
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:27.712
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.718
Rcvd msgID: 0x109; 01; A1; 00; 00; 00; 24; FF; 00  00:02:27.769
Rcvd msgID: 0x102; 02; B1; 00; 05; 00; 08; 08; 00  00:02:27.794
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.795
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:27.798
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.802
Rcvd msgID: 0x109; 01; 7D; 00; 00; 00; 24; FF; 00  00:02:27.853
Rcvd msgID: 0x102; 02; B1; 00; 02; 00; 08; 08; 00  00:02:27.895
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.896
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:27.899
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.899
Rcvd msgID: 0x109; 01; 5E; 00; 00; 00; 24; FF; 00  00:02:27.950
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:02:27.986
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:27.987
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:27.990
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:27.994
Rcvd msgID: 0x109; 01; 48; 00; 00; 00; 24; FF; 00  00:02:28.045
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:02:28.086
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:28.086
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:28.091
Rcvd msgID: 0x109; 01; 37; 00; 00; 00; 24; FF; 00  00:02:28.143
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:02:28.237
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:28.237
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:28.241
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:28.245
Rcvd msgID: 0x109; 01; 24; 00; 00; 00; 24; FF; 00  00:02:28.296
Rcvd msgID: 0x109; 01; 1C; 00; 00; 00; 24; FF; 00  00:02:28.393
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:02:28.423
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:28.424
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:28.427
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:28.432
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:02:28.474
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:28.474
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:28.477
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:28.477
Rcvd msgID: 0x109; 01; 14; 00; 00; 00; 24; FF; 00  00:02:28.527
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:02:28.569
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:28.569
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:28.573
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:28.577
Rcvd msgID: 0x109; 01; 0F; 00; 00; 00; 24; FF; 00  00:02:28.628
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:02:28.664
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:28.664
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:28.669
Rcvd msgID: 0x109; 01; 0C; 00; 00; 00; 24; FF; 00  00:02:28.720
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 01; 08; 00  00:02:28.763
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:28.764
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:28.766
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:28.771
Rcvd msgID: 0x109; 01; A5; 00; 00; 00; 24; FF; 59  00:02:28.808
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 01; 08; 00  00:02:28.854
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:28.855
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:28.857
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:28.861
Rcvd msgID: 0x109; 01; A5; 00; 00; 00; 24; FF; 59  00:02:28.899
Rcvd msgID: 0x109; 01; A5; 00; 00; 00; 24; FF; 59  00:02:28.998
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 01; 08; 00  00:02:29.032
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:29.033
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:29.037
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:29.042
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 01; 08; 00  00:02:29.062
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:29.063
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:29.066
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:29.070
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:02:29.078
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:29.079
Rcvd msgID: 0x109; 01; A3; 00; 00; 00; 24; FF; 00  00:02:29.123
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:02:29.138
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:29.138
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:02:29.142
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:02:29.146
Rcvd msgID: 0x109; 01; 8D; 00; 00; 00; 24; FF; 00  00:02:29.196
Rcvd msgID: 0x109; 01; 6A; 00; 00; 00; 24; FF; 00  00:02:29.296
Rcvd msgID: 0x109; 01; 4F; 00; 00; 00; 24; FF; 00  00:02:29.396
Rcvd msgID: 0x109; 01; 3B; 00; 00; 00; 24; FF; 00  00:02:29.491
Rcvd msgID: 0x109; 01; 2C; 00; 00; 00; 24; FF; 00  00:02:29.591
Rcvd msgID: 0x109; 01; 21; 00; 00; 00; 24; FF; 00  00:02:29.691
Rcvd msgID: 0x109; 01; 18; 00; 00; 00; 24; FF; 00  00:02:29.791
Rcvd msgID: 0x109; 01; 12; 00; 00; 00; 24; FF; 00  00:02:29.891
Rcvd msgID: 0x109; 01; 0D; 00; 00; 00; 24; FF; 00  00:02:29.991
Rcvd msgID: 0x109; 01; 0A; 00; 00; 00; 24; FF; 00  00:02:30.091
Rcvd msgID: 0x109; 01; 07; 00; 00; 00; 24; FF; 00  00:02:30.191
Rcvd msgID: 0x109; 01; 05; 00; 00; 00; 24; FF; 00  00:02:30.287
Rcvd msgID: 0x109; 01; 04; 00; 00; 00; 24; FF; 00  00:02:30.387
Rcvd msgID: 0x109; 01; 02; 00; 00; 00; 24; FF; 00  00:02:30.487
Rcvd msgID: 0x109; 01; 02; 00; 00; 00; 24; FF; 00  00:02:30.587
Rcvd msgID: 0x109; 01; 01; 00; 00; 00; 24; FF; 00  00:02:30.687
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:30.787
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:30.887
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:30.987
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.083
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.183
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.283
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.383
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.483
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.583
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.683
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.783
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.878
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:31.978
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.078
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.178
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.278
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.378
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.478
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.578
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.673
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.773
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.873
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:32.973
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:33.073
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:33.173
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:33.273
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:02:33.373
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:33.419
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:33.519
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:33.619
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:33.669
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:33.697
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:33.697
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:33.769
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:33.819
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:33.915
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:33.965
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:34.065
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:34.115
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:34.215
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:34.265
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:34.286
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:34.286
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:02:34.361
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:02:34.411
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:34.881
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:34.881
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:35.577
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:35.577
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:36.167
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:36.167
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:36.761
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:36.761
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:37.454
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:37.454
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:38.052
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:38.052
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:38.643
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:38.643
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:39.327
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:39.327
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:39.918
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:39.918
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:40.508
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:40.508
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:41.198
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:41.198
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:41.791
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:41.791
